route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_route_type,route_pattern_id,bikes_allowed
1,BUS22025-hbc25011-Weekday-02,68166174,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166175,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166177,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166178,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166179,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166181,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166185,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166186,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166189,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166194,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166195,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166196,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166198,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166202,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166205,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166206,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166207,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166208,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166209,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166213,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166214,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166215,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166217,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68166222,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25011-Weekday-02,68167609,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137710,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137711,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137713,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137714,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137715,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137716,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137717,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137718,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137719,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137720,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137721,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137722,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137723,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137724,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137725,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137726,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137727,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137728,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137729,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137730,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137731,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137732,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137733,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137734,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137735,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137736,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137737,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137738,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137739,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137740,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137741,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137742,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137743,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137744,,,0,,010138,,,1-_-0,0
