route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
505-1-1,505,1,Waltham Center - Federal St & Franklin St,Weekdays only,2,55050103,51050483
553-7-0,553,0,Newton Corner - Roberts,,1,55530000,51050027
553-7-1,553,1,Roberts - Newton Corner,,1,55530100,51050026
554-7-0,554,0,Newton Corner - Waverly Square,Weekdays only,1,55540000,51049649
554-7-1,554,1,Waverly Square - Newton Corner,Weekdays only,1,55540100,51050066
556-7-0,556,0,Newton Corner - Waltham Highlands,Weekdays only,1,55560000,51049648
556-7-1,556,1,Waltham Highlands - Newton Corner,Weekdays only,1,55560100,51049646
558-7-0,558,0,Newton Corner - Riverside Station,Weekdays only,1,55580000,51049654
558-7-1,558,1,Riverside Station - Newton Corner,Weekdays only,1,55580100,51049653
712-_-0,712,0,"Orient Heights Station, South Busway - Point Shirley",,1,57120000,51291076
712-1-0,712,0,"Orient Heights Station, South Busway - Winthrop Beach",,2,57120004,51291081
712-2-0,712,0,"Orient Heights Station, North Busway - Point Shirley",Weekdays only,2,57120008,51291022
712-3-0,712,0,"Orient Heights Station, North Busway - Winthrop Beach",Weekday mornings only,2,57120011,51291080
712-1-1,712,1,"Winthrop Beach - Orient Heights Station, South Busway",,1,57120100,51291024
712-3-1,712,1,"Winthrop Beach - Orient Heights Station, North Busway",Weekdays only,2,57120104,51291023
712-_-1,712,1,"Point Shirley - Orient Heights Station, South Busway",,2,57120107,51291078
712-2-1,712,1,"Point Shirley - Orient Heights Station, North Busway",Weekday mornings only,3,57120111,51291075
713-1-0,713,0,"Orient Heights Station, South Busway - Winthrop Beach",,1,57130000,51291135
713-3-0,713,0,"Orient Heights Station, North Busway - Winthrop Beach",Weekdays only,2,57130004,51291121
713-_-0,713,0,Orient Heights Station  - Point Shirley (South Busway),,2,57130007,51291118
713-2-0,713,0,"Orient Heights Station, North Busway - Point Shirley",Weekday mornings only,3,57130010,51291116
713-_-1,713,1,Point Shirley - Orient Heights Station  (South Busway),,1,57130100,51290998
713-1-1,713,1,"Winthrop Beach - Orient Heights Station, South Busway",,2,57130104,51291083
713-3-1,713,1,"Winthrop Beach - Orient Heights Station, North Busway",Weekdays only,2,57130108,51291068
713-2-1,713,1,"Point Shirley - Orient Heights Station, North Busway",Weekdays only,2,57130111,51290994
714-_-0,714,0,Hingham Depot - Pemberton Point,,1,57140000,51324908
714-1-0,714,0,Hingham Depot - Pemberton Point via Hull Medical Center,Weekdays only,2,57140004,51324907
714-2-0,714,0,Hingham Depot - Pemberton Point via Washington Blvd,Weekdays only,2,57140006,51324924
714-_-1,714,1,Pemberton Point - Hingham Depot,,1,57140100,51324918
714-1-1,714,1,Pemberton Point - Hingham Depot via Hull Medical Center,Weekday middays only,2,57140104,51324909
714-2-1,714,1,Pemberton Point - Hingham Depot via Washington Blvd,Weekdays only,2,57140106,51324910
716-_-0,716,0,Mattapan Station - Cobbs Corner,,1,57160000,51324877
716-_-1,716,1,Cobbs Corner - Mattapan Station,,1,57160100,51324872
Shuttle-AlewifeHarvard-0-0,Shuttle-AlewifeHarvard,0,Alewife - Harvard,,4,60220099,50891413-AlewifeHarvard1
Shuttle-AlewifeHarvard-0-1,Shuttle-AlewifeHarvard,1,Harvard - Alewife,,4,60220199,50891327-AlewifeHarvard1
Shuttle-AndersonWoburnNorthStationExpress-0-0,Shuttle-AndersonWoburnNorthStationExpress,0,North Station - Anderson/Woburn (Express),,4,60225099,CR-503089-1317-LowellGLX1AndersonXpress
Shuttle-AndersonWoburnNorthStationExpress-0-1,Shuttle-AndersonWoburnNorthStationExpress,1,Anderson/Woburn - North Station (Express),,4,60225199,CR-503025-1302-LowellGLX1AndersonXpress
Shuttle-BackBayNorthStation-0-0,Shuttle-BackBayNorthStation,0,North Station - Back Bay,,4,60550099,50977445-BackBayNorthStaGLEGovtCtrParkStKenmoreRiversideParkNorth1
Shuttle-BackBayNorthStation-0-1,Shuttle-BackBayNorthStation,1,Back Bay - North Station,,4,60550199,50976565-BackBayNorthStaGLEGovtCtrParkStKenmoreRiversideParkNorth1
Shuttle-BeverlyNewburyportExpress-0-0,Shuttle-BeverlyNewburyportExpress,0,Beverly - Newburyport (Express),,4,60690099,CR-521767-117-MRNewbptBevRockport1
Shuttle-BeverlyNewburyportExpress-0-1,Shuttle-BeverlyNewburyportExpress,1,Newburyport - Beverly (Express),,4,60690199,CR-521574-192-MRNewbptBevRockportB1
Shuttle-BeverlyNewburyportLocal-0-0,Shuttle-BeverlyNewburyportLocal,0,Beverly - Newburyport (Local),,4,60695099,CR-521779-125-MRNewbptBevRockport1
Shuttle-BeverlyNewburyportLocal-0-1,Shuttle-BeverlyNewburyportLocal,1,Newburyport - Beverly (Local),,4,60695199,CR-522046-158-MRNewbptBevRockportB1
Shuttle-GovernmentCenterNorthStation-0-0,Shuttle-GovernmentCenterNorthStation,0,North Station - Government Center,,4,61947099,50973989-GovNorthShuttle1
Shuttle-GovernmentCenterNorthStation-0-1,Shuttle-GovernmentCenterNorthStation,1,Government Center - North Station,,4,61947199,50973988-GovNorthShuttle1
Shuttle-KenmoreRiverside-0-0,Shuttle-KenmoreRiverside,0,Kenmore - Riverside,,4,62012099,50977301-BackBayNorthStaGLEGovtCtrParkStKenmoreRiversideParkNorthKenmoreRiverside
Shuttle-KenmoreRiverside-0-1,Shuttle-KenmoreRiverside,1,Riverside - Kenmore,,4,62012199,50976529-BackBayNorthStaGLEGovtCtrParkStKenmoreRiversideParkNorthKenmoreRiverside
Shuttle-ManchesterGloucester-0-0,Shuttle-ManchesterGloucester,0,Manchester - Gloucester,,4,62055099,CR-521778-111-MRNewbptBevRockportB1
Shuttle-ManchesterRockport-0-0,Shuttle-ManchesterRockport,0,Manchester - Rockport,,4,62060099,CR-521778-111-MRNewbptBevRockportC1
Shuttle-NewburyportSalemExpress-0-0,Shuttle-NewburyportSalemExpress,0,Salem - Newburyport (Express),,4,62075099,CR-A521767-117-MRNewbptSlmRockport1
Shuttle-NewburyportSalemExpress-0-1,Shuttle-NewburyportSalemExpress,1,Newburyport - Salem (Express),,4,62075199,CR-A521574-192-MRNewbptSlmRockport1
Shuttle-NewburyportSalemLocal-0-0,Shuttle-NewburyportSalemLocal,0,Salem - Newburyport (Local),,4,62076099,CR-A521779-125-MRNewbptSlmRockport1
Shuttle-NewburyportSalemLocal-0-1,Shuttle-NewburyportSalemLocal,1,Newburyport - Salem (Local),,4,62076199,CR-A522046-158-MRNewbptSlmRockportB1
Shuttle-AndersonWoburnNorthStationLocal-0-0,Shuttle-AndersonWoburnNorthStationLocal,0,North Station - Anderson/Woburn (Local),,4,62230099,CR-503089-1317-LowellGLX1AndersonLocal
Shuttle-AndersonWoburnNorthStationLocal-0-1,Shuttle-AndersonWoburnNorthStationLocal,1,Anderson/Woburn - North Station (Local),,4,62230199,CR-503025-1302-LowellGLX1AndersonLocal
Shuttle-RockportWestGloucester-0-0,Shuttle-RockportWestGloucester,0,West Gloucester - Rockport,,1,62410099,CR-503658-117-MRRockportB1
Shuttle-RockportWestGloucester-0-1,Shuttle-RockportWestGloucester,1,Rockport - West Gloucester,,1,62410199,CR-503632-100-MRRockportB1
